algorithm,iterations,time
RHC,700,67.0
RHC,700,77.0
RHC,800,169.0
RHC,800,170.0
RHC,800,246.0
RHC,800,404.0
RHC,800,533.0
RHC,800,590.0
RHC,800,593.0
RHC,800,617.0
RHC,800,626.0
RHC,800,641.0
RHC,900,180.0
RHC,900,274.0
RHC,900,463.0
RHC,900,528.0
RHC,900,552.0
RHC,900,563.0
RHC,900,624.0
RHC,900,629.0
RHC,900,857.0
RHC,900,878.0
RHC,1000,143.0
RHC,1000,227.0
RHC,1000,238.0
RHC,1000,242.0
RHC,1000,340.0
RHC,1000,488.0
RHC,1000,542.0
RHC,1000,568.0
RHC,1000,568.0
RHC,1000,590.0
SA55,1,0.0
SA55,1,0.0
SA55,1,0.0
SA55,1,0.0
SA55,1,16.0
SA55,1,22.0
SA55,1,27.0
SA55,1,27.0
SA55,1,30.0
SA55,1,31.0
SA55,50,14.0
SA55,50,19.0
SA55,50,19.0
SA55,50,25.0
SA55,50,27.0
SA55,50,28.0
SA55,50,28.0
SA55,50,3.0
SA55,50,34.0
SA55,50,4.0
SA55,100,101.0
SA55,100,15.0
SA55,100,16.0
SA55,100,17.0
SA55,100,3.0
SA55,100,37.0
SA55,100,4.0
SA55,100,4.0
SA55,100,4.0
SA55,100,51.0
SA55,150,16.0
SA55,150,17.0
SA55,150,2.0
SA55,150,3.0
SA55,150,35.0
SA55,150,38.0
SA55,150,4.0
SA55,150,4.0
SA55,150,83.0
SA55,150,9.0
SA55,200,10.0
SA55,200,15.0
SA55,200,19.0
SA55,200,20.0
SA55,200,3.0
SA55,200,33.0
SA55,200,4.0
SA55,200,6.0
SA55,200,6.0
SA55,200,6.0
SA55,300,104.0
SA55,300,16.0
SA55,300,170.0
SA55,300,205.0
SA55,300,62.0
SA55,300,71.0
SA55,300,77.0
SA55,300,86.0
SA55,300,90.0
SA55,300,95.0
SA55,400,154.0
SA55,400,175.0
SA55,400,197.0
SA55,400,210.0
SA55,400,245.0
SA55,400,253.0
SA55,400,262.0
SA55,400,265.0
SA55,400,296.0
SA55,400,308.0
SA55,500,177.0
SA55,500,185.0
SA55,500,215.0
SA55,500,216.0
SA55,500,230.0
SA55,500,273.0
SA55,500,318.0
SA55,500,336.0
SA55,500,347.0
SA55,500,351.0
SA55,600,114.0
SA55,600,159.0
SA55,600,171.0
SA55,600,203.0
SA55,600,243.0
SA55,600,249.0
SA55,600,260.0
SA55,600,305.0
SA55,600,320.0
SA55,600,327.0
SA55,700,120.0
SA55,700,140.0
SA55,700,17.0
SA55,700,216.0
SA55,700,24.0
SA55,700,34.0
SA55,700,49.0
SA55,700,66.0
SA55,700,79.0
SA55,700,82.0
SA55,800,187.0
SA55,800,209.0
SA55,800,22.0
SA55,800,227.0
SA55,800,245.0
SA55,800,247.0
SA55,800,255.0
SA55,800,342.0
SA55,800,46.0
SA55,800,54.0
SA55,900,204.0
SA55,900,229.0
SA55,900,229.0
SA55,900,233.0
SA55,900,241.0
SA55,900,245.0
SA55,900,247.0
SA55,900,256.0
SA55,900,259.0
SA55,900,266.0
SA55,1000,146.0
SA55,1000,205.0
SA55,1000,236.0
SA55,1000,255.0
SA55,1000,256.0
SA55,1000,262.0
SA55,1000,28.0
SA55,1000,285.0
SA55,1000,31.0
SA55,1000,36.0
SA75,1,0.0
SA75,1,0.0
SA75,1,0.0
SA75,1,0.0
SA75,1,0.0
SA75,1,0.0
SA75,1,0.0
SA75,1,0.0
SA75,1,0.0
SA75,1,1.0
SA75,50,0.0
SA75,50,0.0
SA75,50,0.0
SA75,50,0.0
SA75,50,0.0
SA75,50,0.0
SA75,50,0.0
SA75,50,1.0
SA75,50,1.0
SA75,50,1.0
SA75,100,0.0
SA75,100,1.0
SA75,100,1.0
SA75,100,1.0
SA75,100,1.0
SA75,100,1.0
SA75,100,2.0
SA75,100,2.0
SA75,100,2.0
SA75,100,3.0
SA75,150,19.0
SA75,150,2.0
SA75,150,3.0
SA75,150,3.0
