algorithm,iterations,optimal
SA55,300,2163.144082764921
SA55,300,2166.1553197106045
SA55,300,2200.295070766534
SA55,300,2231.4160043326337
SA55,300,2253.391433812397
SA55,300,2255.0812952080873
SA55,300,2270.5383101714588
SA55,300,2332.015373861094
SA55,300,2334.5910799339385
SA55,300,2424.6698815926197
SA55,400,2297.7814995861613
SA55,400,2298.77802996034
SA55,400,2305.614172386502
SA55,400,2306.531759631298
SA55,400,2312.1104320064965
SA55,400,2314.4753782538305
SA55,400,2346.7812325100113
SA55,400,2349.029083337382
SA55,400,2379.2514509082885
SA55,400,2428.424244113978
SA55,500,2372.7437715712244
SA55,500,2372.7938659556467
SA55,500,2429.56768969753
SA55,500,2442.302117194971
SA55,500,2444.356914196509
SA55,500,2451.2642787178443
SA55,500,2463.616655280984
SA55,500,2476.0096595741943
SA55,500,2481.790234389249
SA55,500,2487.979397738127
SA55,600,2398.7328433690386
SA55,600,2455.761618037114
SA55,600,2460.1830118063017
SA55,600,2481.173478092513
SA55,600,2491.010597048501
SA55,600,2494.1767726547782
SA55,600,2496.2618168007634
SA55,600,2497.4406260231463
SA55,600,2508.1662893887183
SA55,600,2512.5003663499656
SA55,700,2468.7267597103173
SA55,700,2477.4548143274565
SA55,700,2479.435516623743
SA55,700,2489.6184239352306
SA55,700,2489.776020103354
SA55,700,2506.0041101650504
SA55,700,2522.436956837357
SA55,700,2524.8275864805805
SA55,700,2529.946925733983
SA55,700,2545.7818031424817
SA55,800,2461.231634079981
SA55,800,2468.617450081467
SA55,800,2493.8008095117225
SA55,800,2514.3069475216794
SA55,800,2520.707745812622
SA55,800,2528.546724097011
SA55,800,2530.957979426666
SA55,800,2545.7818031424817
SA55,800,2545.7818031424817
SA55,800,2545.7818031424817
SA55,900,2513.1786196988105
SA55,900,2535.68343275533
SA55,900,2545.7818031424817
SA55,900,2545.7818031424817
SA55,900,2545.7818031424817
SA55,900,2545.7818031424817
SA55,900,2545.7818031424817
SA55,900,2545.7818031424817
SA55,900,2545.7818031424817
SA55,900,2545.7818031424817
SA55,1000,2502.6359983659586
SA55,1000,2507.282345136964
SA55,1000,2513.1786196988105
SA55,1000,2515.1357314220627
SA55,1000,2516.8398139605347
SA55,1000,2520.707745812622
SA55,1000,2545.7818031424817
SA55,1000,2545.7818031424817
SA55,1000,2545.7818031424817
SA55,1000,2545.7818031424817
SA75,1,1138.619488355089
