algorithm,iterations,time
MIMIC50,400,231825.0
MIMIC50,400,234693.0
MIMIC50,400,236786.0
MIMIC50,400,240804.0
MIMIC50,400,243577.0
MIMIC50,400,244713.0
MIMIC50,400,249939.0
MIMIC50,400,250536.0
MIMIC50,400,259967.0
MIMIC50,400,261723.0
MIMIC50,500,257687.0
MIMIC50,500,258256.0
MIMIC50,500,264567.0
MIMIC50,500,271817.0
MIMIC50,500,279061.0
MIMIC50,500,279532.0
MIMIC50,500,283759.0
MIMIC50,500,290488.0
MIMIC50,500,293091.0
MIMIC50,500,296158.0
MIMIC50,600,296179.0
MIMIC50,600,304552.0
MIMIC50,600,314352.0
MIMIC50,600,317146.0
MIMIC50,600,317501.0
MIMIC50,600,324173.0
MIMIC50,600,324864.0
MIMIC50,600,326277.0
MIMIC50,600,328077.0
MIMIC50,600,330344.0
MIMIC50,700,335922.0
MIMIC50,700,341138.0
MIMIC50,700,342004.0
MIMIC50,700,342042.0
MIMIC50,700,342862.0
MIMIC50,700,345991.0
MIMIC50,700,350726.0
MIMIC50,700,355154.0
MIMIC50,700,358524.0
MIMIC50,700,360572.0
MIMIC50,800,362735.0
MIMIC50,800,369888.0
MIMIC50,800,370253.0
MIMIC50,800,371969.0
MIMIC50,800,376901.0
MIMIC50,800,378025.0
MIMIC50,800,381508.0
MIMIC50,800,383223.0
MIMIC50,800,384704.0
MIMIC50,800,390876.0
MIMIC50,900,393560.0
MIMIC50,900,400327.0
MIMIC50,900,402271.0
MIMIC50,900,403569.0
MIMIC50,900,406025.0
MIMIC50,900,408460.0
MIMIC50,900,410086.0
MIMIC50,900,410141.0
MIMIC50,900,412779.0
MIMIC50,900,419821.0
MIMIC50,1000,412817.0
MIMIC50,1000,423597.0
MIMIC50,1000,426533.0
MIMIC50,1000,427930.0
MIMIC50,1000,430301.0
MIMIC50,1000,430972.0
MIMIC50,1000,431083.0
MIMIC50,1000,433246.0
MIMIC50,1000,434657.0
MIMIC50,1000,439190.0
MIMIC50,2000,552518.0
MIMIC50,2000,553947.0
MIMIC50,2000,555783.0
MIMIC50,2000,558375.0
MIMIC50,2000,559680.0
MIMIC50,2000,559722.0
MIMIC50,2000,560736.0
MIMIC50,2000,561530.0
MIMIC50,2000,563275.0
MIMIC50,2000,563401.0
MIMIC50,2500,585471.0
MIMIC50,2500,586382.0
MIMIC50,2500,587310.0
MIMIC50,2500,588532.0
MIMIC50,2500,588648.0
MIMIC50,2500,589277.0
MIMIC50,2500,591582.0
MIMIC50,2500,592072.0
MIMIC50,2500,592928.0
MIMIC50,2500,593619.0
MIMIC200,1,2953.0
MIMIC200,1,4775.0
MIMIC200,1,5575.0
MIMIC200,1,5740.0
MIMIC200,1,6652.0
MIMIC200,1,7329.0
MIMIC200,1,7513.0
MIMIC200,1,7618.0
MIMIC200,1,7692.0
MIMIC200,1,8942.0
MIMIC200,50,54054.0
MIMIC200,50,55989.0
MIMIC200,50,56030.0
MIMIC200,50,66455.0
MIMIC200,50,70450.0
MIMIC200,50,74229.0
MIMIC200,50,78298.0
MIMIC200,50,79512.0
MIMIC200,50,81643.0
MIMIC200,50,82407.0
MIMIC200,100,112382.0
MIMIC200,100,117401.0
MIMIC200,100,120948.0
MIMIC200,100,122499.0
MIMIC200,100,127672.0
MIMIC200,100,128074.0
MIMIC200,100,130436.0
MIMIC200,100,137053.0
MIMIC200,100,140693.0
MIMIC200,100,143262.0
MIMIC200,150,147694.0
MIMIC200,150,161115.0
MIMIC200,150,166205.0
MIMIC200,150,167811.0
MIMIC200,150,168553.0
MIMIC200,150,171712.0
MIMIC200,150,172830.0
MIMIC200,150,177135.0
MIMIC200,150,179310.0
MIMIC200,150,190681.0
MIMIC200,200,207375.0
MIMIC200,200,210477.0
MIMIC200,200,214031.0
MIMIC200,200,214776.0
MIMIC200,200,219281.0
MIMIC200,200,220067.0
MIMIC200,200,220502.0
MIMIC200,200,221352.0
MIMIC200,200,222795.0
MIMIC200,200,227947.0
MIMIC200,300,272070.0
MIMIC200,300,273416.0
MIMIC200,300,281542.0
MIMIC200,300,290767.0
MIMIC200,300,291931.0
MIMIC200,300,297178.0
MIMIC200,300,301737.0
MIMIC200,300,301799.0
MIMIC200,300,305311.0
MIMIC200,300,306870.0
MIMIC200,400,341382.0
MIMIC200,400,344279.0
MIMIC200,400,346272.0
MIMIC200,400,350229.0
MIMIC200,400,350867.0
MIMIC200,400,351226.0
MIMIC200,400,358908.0
MIMIC200,400,369985.0
MIMIC200,400,371375.0
MIMIC200,400,377934.0
MIMIC200,500,393976.0
MIMIC200,500,399391.0
MIMIC200,500,403316.0
MIMIC200,500,404185.0
MIMIC200,500,406332.0
MIMIC200,500,409673.0
MIMIC200,500,410701.0
MIMIC200,500,410785.0
MIMIC200,500,411838.0
MIMIC200,500,422685.0
MIMIC200,600,435211.0
MIMIC200,600,439943.0
MIMIC200,600,440198.0
MIMIC200,600,445017.0
MIMIC200,600,445131.0
MIMIC200,600,449347.0
MIMIC200,600,450670.0
MIMIC200,600,451741.0
MIMIC200,600,451761.0
MIMIC200,600,456876.0
MIMIC200,700,469610.0
MIMIC200,700,472469.0
MIMIC200,700,472511.0
MIMIC200,700,476334.0
MIMIC200,700,476650.0
MIMIC200,700,478670.0
MIMIC200,700,482548.0
MIMIC200,700,486369.0
MIMIC200,700,488264.0
MIMIC200,700,491099.0
MIMIC200,800,496001.0
MIMIC200,800,496177.0
MIMIC200,800,498833.0
MIMIC200,800,502738.0
MIMIC200,800,503911.0
MIMIC200,800,505003.0
MIMIC200,800,505997.0
MIMIC200,800,509602.0
MIMIC200,800,511551.0
MIMIC200,800,513785.0
MIMIC200,900,516928.0
MIMIC200,900,525232.0
MIMIC200,900,526075.0
MIMIC200,900,527280.0
MIMIC200,900,527951.0
MIMIC200,900,528257.0
MIMIC200,900,528435.0
