algorithm,iterations,time
RHC,5000,4059.0
RHC,5000,5202.0
RHC,5000,5397.0
RHC,5000,5577.0
RHC,5000,5791.0
RHC,5000,5986.0
RHC,5000,6052.0
RHC,5000,6420.0
RHC,5000,6454.0
RHC,5000,7092.0
SA55,1,0.0
SA55,1,0.0
SA55,1,0.0
SA55,1,0.0
SA55,1,0.0
SA55,1,0.0
SA55,1,0.0
SA55,1,0.0
SA55,1,14.0
SA55,1,4.0
SA55,500,1084.0
SA55,500,178.0
SA55,500,2.0
SA55,500,3.0
SA55,500,3.0
SA55,500,5.0
SA55,500,5.0
SA55,500,5.0
SA55,500,704.0
SA55,500,720.0
SA55,1000,1020.0
SA55,1000,1095.0
SA55,1000,1210.0
SA55,1000,1263.0
SA55,1000,15.0
SA55,1000,1512.0
SA55,1000,455.0
SA55,1000,554.0
SA55,1000,834.0
SA55,1000,960.0
SA55,1500,1198.0
SA55,1500,1214.0
SA55,1500,1312.0
SA55,1500,1528.0
SA55,1500,1770.0
SA55,1500,1825.0
SA55,1500,1883.0
SA55,1500,798.0
SA55,1500,966.0
SA55,1500,971.0
SA55,2000,1036.0
SA55,2000,1633.0
SA55,2000,1959.0
SA55,2000,1998.0
SA55,2000,2012.0
SA55,2000,2110.0
SA55,2000,2127.0
SA55,2000,2187.0
SA55,2000,2818.0
SA55,2000,3554.0
SA55,2500,1045.0
SA55,2500,1298.0
SA55,2500,1677.0
SA55,2500,1789.0
SA55,2500,2616.0
SA55,2500,3137.0
SA55,2500,3306.0
SA55,2500,3565.0
SA55,2500,4093.0
SA55,2500,4583.0
SA55,3000,1562.0
SA55,3000,2121.0
SA55,3000,2293.0
SA55,3000,2479.0
SA55,3000,2519.0
SA55,3000,2549.0
SA55,3000,3056.0
SA55,3000,3091.0
SA55,3000,3180.0
SA55,3000,4103.0
SA55,3500,1158.0
SA55,3500,3327.0
SA55,3500,3573.0
SA55,3500,3585.0
SA55,3500,3812.0
SA55,3500,4317.0
SA55,3500,4494.0
SA55,3500,4798.0
SA55,3500,4886.0
SA55,3500,5351.0
SA55,4000,3046.0
SA55,4000,3634.0
SA55,4000,4087.0
SA55,4000,4135.0
SA55,4000,4165.0
SA55,4000,4346.0
SA55,4000,4492.0
SA55,4000,4568.0
SA55,4000,5335.0
SA55,4000,5381.0
SA55,4500,2322.0
SA55,4500,2645.0
SA55,4500,3288.0
SA55,4500,4380.0
SA55,4500,4499.0
SA55,4500,4564.0
SA55,4500,4672.0
SA55,4500,4889.0
SA55,4500,6022.0
SA55,4500,6211.0
SA55,5000,3976.0
SA55,5000,4744.0
SA55,5000,4840.0
SA55,5000,4981.0
SA55,5000,5198.0
SA55,5000,5294.0
SA55,5000,5359.0
SA55,5000,5655.0
SA55,5000,6632.0
SA55,5000,6913.0
SA75,1,0.0
SA75,1,0.0
SA75,1,0.0
SA75,1,0.0
SA75,1,0.0
SA75,1,0.0
SA75,1,0.0
SA75,1,0.0
SA75,1,0.0
SA75,1,0.0
SA75,500,2.0
SA75,500,3.0
SA75,500,3.0
SA75,500,4.0
SA75,500,4.0
SA75,500,4.0
SA75,500,4.0
SA75,500,4.0
SA75,500,4.0
SA75,500,5.0
SA75,1000,10.0
SA75,1000,13.0
SA75,1000,137.0
SA75,1000,16.0
SA75,1000,17.0
SA75,1000,23.0
SA75,1000,24.0
SA75,1000,77.0
SA75,1000,961.0
SA75,1000,970.0
SA75,1500,179.0
SA75,1500,196.0
SA75,1500,31.0
SA75,1500,32.0
SA75,1500,50.0
SA75,1500,545.0
SA75,1500,584.0
SA75,1500,608.0
SA75,1500,683.0
SA75,1500,72.0
SA75,2000,1002.0
SA75,2000,1048.0
SA75,2000,1343.0
SA75,2000,1586.0
SA75,2000,1837.0
SA75,2000,1859.0
SA75,2000,206.0
SA75,2000,284.0
SA75,2000,340.0
SA75,2000,488.0
SA75,2500,1158.0
SA75,2500,1723.0
SA75,2500,2296.0
SA75,2500,2619.0
SA75,2500,2688.0
SA75,2500,2774.0
SA75,2500,489.0
SA75,2500,552.0
SA75,2500,684.0
SA75,2500,85.0
SA75,3000,1061.0
SA75,3000,1249.0
SA75,3000,1440.0
SA75,3000,1764.0
SA75,3000,2321.0
SA75,3000,2441.0
SA75,3000,2497.0
SA75,3000,2596.0
SA75,3000,2718.0
SA75,3000,656.0
SA75,3500,1463.0
SA75,3500,2127.0
SA75,3500,2480.0
SA75,3500,3059.0
SA75,3500,3180.0
SA75,3500,3378.0
SA75,3500,3389.0
SA75,3500,3586.0
SA75,3500,3681.0
SA75,3500,814.0
SA75,4000,1719.0
