algorithm,iterations,optimal
SA55,2000,88.0
SA55,2000,88.0
SA55,2000,88.0
SA55,2000,90.0
SA55,2000,91.0
SA55,2000,92.0
SA55,2000,94.0
SA55,2000,96.0
SA55,2500,86.0
SA55,2500,86.0
SA55,2500,86.0
SA55,2500,88.0
SA55,2500,88.0
SA55,2500,88.0
SA55,2500,90.0
SA55,2500,92.0
SA55,2500,92.0
SA55,2500,94.0
SA55,3000,84.0
SA55,3000,88.0
SA55,3000,88.0
SA55,3000,89.0
SA55,3000,90.0
SA55,3000,90.0
SA55,3000,90.0
SA55,3000,92.0
SA55,3000,92.0
SA55,3000,96.0
SA55,3500,86.0
SA55,3500,86.0
SA55,3500,88.0
SA55,3500,88.0
SA55,3500,90.0
SA55,3500,90.0
SA55,3500,90.0
SA55,3500,92.0
SA55,3500,92.0
SA55,3500,94.0
SA55,4000,90.0
SA55,4000,90.0
SA55,4000,90.0
SA55,4000,90.0
SA55,4000,90.0
SA55,4000,92.0
SA55,4000,92.0
SA55,4000,94.0
SA55,4000,96.0
SA55,4000,98.0
SA55,4500,88.0
SA55,4500,88.0
SA55,4500,90.0
SA55,4500,92.0
SA55,4500,92.0
SA55,4500,92.0
SA55,4500,94.0
SA55,4500,94.0
SA55,4500,94.0
SA55,4500,96.0
SA55,5000,88.0
SA55,5000,88.0
SA55,5000,92.0
SA55,5000,92.0
SA55,5000,92.0
SA55,5000,94.0
SA55,5000,94.0
SA55,5000,94.0
SA55,5000,96.0
SA55,5000,96.0
SA75,1,19.0
SA75,1,20.0
SA75,1,24.0
SA75,1,24.0
SA75,1,25.0
SA75,1,26.0
SA75,1,27.0
SA75,1,29.0
SA75,1,29.0
SA75,1,30.0
SA75,500,69.0
SA75,500,70.0
SA75,500,71.0
SA75,500,72.0
SA75,500,73.0
SA75,500,74.0
SA75,500,75.0
SA75,500,78.0
SA75,500,79.0
SA75,500,81.0
SA75,1000,79.0
SA75,1000,79.0
SA75,1000,80.0
SA75,1000,82.0
SA75,1000,83.0
SA75,1000,84.0
SA75,1000,86.0
SA75,1000,87.0
SA75,1000,88.0
SA75,1000,88.0
SA75,1500,82.0
SA75,1500,84.0
SA75,1500,87.0
SA75,1500,87.0
SA75,1500,88.0
SA75,1500,88.0
SA75,1500,88.0
SA75,1500,88.0
SA75,1500,90.0
SA75,1500,92.0
SA75,2000,78.0
SA75,2000,81.0
SA75,2000,82.0
SA75,2000,88.0
SA75,2000,89.0
SA75,2000,89.0
SA75,2000,90.0
SA75,2000,92.0
SA75,2000,92.0
SA75,2000,94.0
SA75,2500,80.0
SA75,2500,86.0
SA75,2500,86.0
SA75,2500,86.0
SA75,2500,87.0
SA75,2500,88.0
SA75,2500,90.0
SA75,2500,92.0
SA75,2500,92.0
SA75,2500,96.0
SA75,3000,84.0
SA75,3000,86.0
SA75,3000,86.0
SA75,3000,87.0
SA75,3000,88.0
SA75,3000,90.0
SA75,3000,90.0
SA75,3000,90.0
SA75,3000,90.0
SA75,3000,92.0
SA75,3500,83.0
SA75,3500,87.0
SA75,3500,88.0
SA75,3500,90.0
SA75,3500,90.0
SA75,3500,90.0
SA75,3500,92.0
SA75,3500,92.0
SA75,3500,92.0
SA75,3500,94.0
SA75,4000,84.0
SA75,4000,88.0
SA75,4000,90.0
SA75,4000,90.0
SA75,4000,92.0
SA75,4000,92.0
SA75,4000,94.0
SA75,4000,94.0
SA75,4000,94.0
SA75,4000,96.0
SA75,4500,88.0
SA75,4500,90.0
SA75,4500,90.0
SA75,4500,90.0
SA75,4500,92.0
SA75,4500,92.0
SA75,4500,92.0
SA75,4500,93.0
SA75,4500,94.0
SA75,4500,95.0
SA75,5000,86.0
SA75,5000,88.0
SA75,5000,88.0
SA75,5000,90.0
SA75,5000,90.0
SA75,5000,92.0
SA75,5000,92.0
SA75,5000,92.0
SA75,5000,92.0
SA75,5000,94.0
SA95,1,15.0
SA95,1,16.0
SA95,1,18.0
SA95,1,19.0
SA95,1,20.0
SA95,1,22.0
SA95,1,23.0
SA95,1,26.0
SA95,1,28.0
SA95,1,33.0
SA95,500,21.0
SA95,500,27.0
SA95,500,29.0
SA95,500,30.0
SA95,500,34.0
SA95,500,36.0
SA95,500,37.0
SA95,500,37.0
SA95,500,39.0
SA95,500,40.0
SA95,1000,72.0
SA95,1000,72.0
SA95,1000,76.0
SA95,1000,76.0
SA95,1000,76.0
SA95,1000,78.0
SA95,1000,78.0
SA95,1000,79.0
