algorithm,iterations,time
SA55,1000,483.0
SA55,1000,5.0
SA55,1000,51.0
SA55,1000,6.0
SA55,1000,8.0
SA55,1500,100.0
SA55,1500,1049.0
SA55,1500,129.0
SA55,1500,16.0
SA55,1500,193.0
SA55,1500,234.0
SA55,1500,287.0
SA55,1500,539.0
SA55,1500,619.0
SA55,1500,640.0
SA55,2000,1031.0
SA55,2000,1098.0
SA55,2000,1157.0
SA55,2000,1553.0
SA55,2000,1581.0
SA55,2000,179.0
SA55,2000,377.0
SA55,2000,480.0
SA55,2000,591.0
SA55,2000,842.0
SA55,2500,1063.0
SA55,2500,1124.0
SA55,2500,1183.0
SA55,2500,1199.0
SA55,2500,1209.0
SA55,2500,1635.0
SA55,2500,1647.0
SA55,2500,1757.0
SA55,2500,33.0
SA55,2500,850.0
SA55,3000,1065.0
SA55,3000,1415.0
SA55,3000,1717.0
SA55,3000,1795.0
SA55,3000,2178.0
SA55,3000,2965.0
SA55,3000,3102.0
SA55,3000,322.0
SA55,3000,3496.0
SA55,3000,855.0
SA55,3500,1260.0
SA55,3500,1636.0
SA55,3500,2657.0
SA55,3500,2757.0
SA55,3500,3278.0
SA55,3500,3414.0
SA55,3500,3677.0
SA55,3500,3966.0
SA55,3500,595.0
SA55,3500,919.0
SA55,4000,1187.0
SA55,4000,1204.0
SA55,4000,1682.0
SA55,4000,1951.0
SA55,4000,2398.0
SA55,4000,2690.0
SA55,4000,3008.0
SA55,4000,3375.0
SA55,4000,3409.0
SA55,4000,3622.0
SA55,4500,2144.0
SA55,4500,2161.0
SA55,4500,2332.0
SA55,4500,2564.0
SA55,4500,2838.0
SA55,4500,3283.0
SA55,4500,3464.0
SA55,4500,4030.0
SA55,4500,4096.0
SA55,4500,4313.0
SA55,5000,3685.0
SA55,5000,3743.0
SA55,5000,3832.0
SA55,5000,3891.0
SA55,5000,3986.0
SA55,5000,3989.0
SA55,5000,4261.0
SA55,5000,4459.0
SA55,5000,4678.0
SA55,5000,4699.0
SA75,1,0.0
SA75,1,0.0
SA75,1,0.0
SA75,1,0.0
SA75,1,0.0
SA75,1,0.0
SA75,1,0.0
SA75,1,0.0
SA75,1,0.0
SA75,1,0.0
SA75,500,1.0
SA75,500,1.0
SA75,500,2.0
SA75,500,2.0
SA75,500,2.0
SA75,500,2.0
SA75,500,3.0
SA75,500,3.0
SA75,500,3.0
SA75,500,4.0
SA75,1000,12.0
SA75,1000,16.0
SA75,1000,17.0
SA75,1000,34.0
SA75,1000,52.0
SA75,1000,536.0
SA75,1000,6.0
SA75,1000,6.0
SA75,1000,879.0
SA75,1000,9.0
SA75,1500,123.0
SA75,1500,21.0
SA75,1500,217.0
SA75,1500,254.0
SA75,1500,256.0
SA75,1500,321.0
SA75,1500,323.0
SA75,1500,327.0
SA75,1500,361.0
SA75,1500,88.0
SA75,2000,1018.0
SA75,2000,1333.0
SA75,2000,2069.0
SA75,2000,287.0
SA75,2000,675.0
SA75,2000,718.0
SA75,2000,828.0
SA75,2000,860.0
SA75,2000,861.0
SA75,2000,900.0
SA75,2500,1429.0
SA75,2500,1535.0
SA75,2500,1547.0
SA75,2500,2361.0
SA75,2500,706.0
SA75,2500,790.0
SA75,2500,818.0
SA75,2500,823.0
SA75,2500,909.0
SA75,2500,939.0
SA75,3000,1003.0
SA75,3000,1496.0
SA75,3000,1698.0
SA75,3000,2079.0
SA75,3000,2101.0
SA75,3000,2286.0
SA75,3000,2302.0
SA75,3000,2791.0
SA75,3000,3113.0
SA75,3000,953.0
SA75,3500,1574.0
SA75,3500,1902.0
SA75,3500,1931.0
SA75,3500,2521.0
SA75,3500,2682.0
SA75,3500,2800.0
