algorithm,iterations,time
SA55,2000,6678.0
SA55,2000,7713.0
SA55,2500,10082.0
SA55,2500,12062.0
SA55,2500,3284.0
SA55,2500,3793.0
SA55,2500,4158.0
SA55,2500,5451.0
SA55,2500,7678.0
SA55,2500,8621.0
SA55,2500,9705.0
SA55,2500,9814.0
SA55,3000,10990.0
SA55,3000,13130.0
SA55,3000,14716.0
SA55,3000,16086.0
SA55,3000,17774.0
SA55,3000,18286.0
SA55,3000,18528.0
SA55,3000,6297.0
SA55,3000,7530.0
SA55,3000,8264.0
SA55,3500,10441.0
SA55,3500,15567.0
SA55,3500,15749.0
SA55,3500,17378.0
SA55,3500,18529.0
SA55,3500,19381.0
SA55,3500,20435.0
SA55,3500,21841.0
SA55,3500,21882.0
SA55,3500,23846.0
SA55,4000,12288.0
SA55,4000,12820.0
SA55,4000,15782.0
SA55,4000,16569.0
SA55,4000,16746.0
SA55,4000,21214.0
SA55,4000,21254.0
SA55,4000,22655.0
SA55,4000,24499.0
SA55,4000,26253.0
SA55,4500,16778.0
SA55,4500,17502.0
SA55,4500,18222.0
SA55,4500,20538.0
SA55,4500,23950.0
SA55,4500,25489.0
SA55,4500,27842.0
SA55,4500,28134.0
SA55,4500,28549.0
SA55,4500,28779.0
SA55,5000,23763.0
SA55,5000,24440.0
SA55,5000,25856.0
SA55,5000,26116.0
SA55,5000,26270.0
SA55,5000,27407.0
SA55,5000,27414.0
SA55,5000,28590.0
SA55,5000,29008.0
SA55,5000,29409.0
SA75,1,0.0
SA75,1,0.0
SA75,1,0.0
SA75,1,0.0
SA75,1,0.0
SA75,1,0.0
SA75,1,0.0
SA75,1,0.0
SA75,1,0.0
SA75,1,1.0
SA75,500,1007.0
SA75,500,1074.0
SA75,500,33.0
SA75,500,38.0
SA75,500,40.0
SA75,500,56.0
SA75,500,605.0
SA75,500,90.0
SA75,500,976.0
SA75,500,980.0
SA75,1000,110.0
SA75,1000,1211.0
SA75,1000,1212.0
SA75,1000,1416.0
SA75,1000,1522.0
SA75,1000,156.0
SA75,1000,2276.0
SA75,1000,2313.0
SA75,1000,268.0
SA75,1000,75.0
SA75,1500,143.0
SA75,1500,2548.0
SA75,1500,2620.0
SA75,1500,269.0
SA75,1500,2706.0
SA75,1500,283.0
SA75,1500,295.0
SA75,1500,4082.0
SA75,1500,4286.0
SA75,1500,6812.0
SA75,2000,11528.0
SA75,2000,2197.0
SA75,2000,3071.0
SA75,2000,4095.0
SA75,2000,4133.0
SA75,2000,4984.0
SA75,2000,5368.0
SA75,2000,5825.0
SA75,2000,6824.0
SA75,2000,8832.0
SA75,2500,11207.0
SA75,2500,12202.0
SA75,2500,5289.0
SA75,2500,5361.0
SA75,2500,6848.0
SA75,2500,7040.0
SA75,2500,7052.0
SA75,2500,8328.0
SA75,2500,8576.0
SA75,2500,8637.0
SA75,3000,11394.0
SA75,3000,12180.0
SA75,3000,15444.0
SA75,3000,16281.0
SA75,3000,16965.0
SA75,3000,17250.0
SA75,3000,17621.0
SA75,3000,18930.0
SA75,3000,5802.0
SA75,3000,9547.0
SA75,3500,11962.0
SA75,3500,12047.0
SA75,3500,14206.0
SA75,3500,15548.0
SA75,3500,16805.0
SA75,3500,16891.0
SA75,3500,17745.0
SA75,3500,18122.0
SA75,3500,19221.0
SA75,3500,9350.0
SA75,4000,15325.0
SA75,4000,15662.0
SA75,4000,17904.0
SA75,4000,21003.0
SA75,4000,21030.0
SA75,4000,21307.0
SA75,4000,21955.0
SA75,4000,22432.0
SA75,4000,22688.0
SA75,4000,22762.0
SA75,4500,12985.0
SA75,4500,18321.0
SA75,4500,18358.0
SA75,4500,19374.0
SA75,4500,19495.0
SA75,4500,19874.0
SA75,4500,20053.0
SA75,4500,21215.0
SA75,4500,21449.0
SA75,4500,22085.0
SA75,5000,20386.0
SA75,5000,21195.0
SA75,5000,22181.0
SA75,5000,22464.0
SA75,5000,22626.0
SA75,5000,22710.0
SA75,5000,22848.0
SA75,5000,23152.0
SA75,5000,23292.0
SA75,5000,24306.0
SA95,1,0.0
SA95,1,0.0
SA95,1,0.0
SA95,1,0.0
SA95,1,0.0
SA95,1,0.0
SA95,1,0.0
SA95,1,0.0
SA95,1,1.0
SA95,1,1.0
SA95,500,1001.0
SA95,500,1078.0
SA95,500,1159.0
SA95,500,1363.0
SA95,500,1385.0
SA95,500,23.0
SA95,500,61.0
SA95,500,645.0
SA95,500,79.0
SA95,500,86.0
SA95,1000,1341.0
SA95,1000,1560.0
SA95,1000,1610.0
SA95,1000,1673.0
SA95,1000,218.0
SA95,1000,225.0
SA95,1000,3063.0
SA95,1000,4297.0
SA95,1000,571.0
SA95,1000,612.0
SA95,1500,1854.0
SA95,1500,2354.0
SA95,1500,2382.0
SA95,1500,3319.0
SA95,1500,3412.0
SA95,1500,4022.0
SA95,1500,4052.0
SA95,1500,4518.0
SA95,1500,6179.0
SA95,1500,7705.0
SA95,2000,10058.0
SA95,2000,10209.0
SA95,2000,10993.0
SA95,2000,1503.0
SA95,2000,2040.0
SA95,2000,4352.0
SA95,2000,5665.0
SA95,2000,5911.0
SA95,2000,6862.0
SA95,2000,7555.0
SA95,2500,10262.0
SA95,2500,10357.0
SA95,2500,11603.0
SA95,2500,12063.0
SA95,2500,13027.0
SA95,2500,13085.0
SA95,2500,5091.0
SA95,2500,7684.0
SA95,2500,7824.0
SA95,2500,8575.0
SA95,3000,11352.0
SA95,3000,11677.0
SA95,3000,11801.0
SA95,3000,12174.0
SA95,3000,14096.0
SA95,3000,14762.0
SA95,3000,6104.0
SA95,3000,9474.0
SA95,3000,9750.0
SA95,3000,9783.0
SA95,3500,11853.0
SA95,3500,11907.0
SA95,3500,12725.0
SA95,3500,13168.0
SA95,3500,14500.0
SA95,3500,15156.0
SA95,3500,15216.0
SA95,3500,18049.0
SA95,3500,9210.0
SA95,3500,9530.0
SA95,4000,10666.0
SA95,4000,13334.0
SA95,4000,14318.0
SA95,4000,14460.0
SA95,4000,14536.0
SA95,4000,15285.0
SA95,4000,15982.0
SA95,4000,17011.0
SA95,4000,18547.0
SA95,4000,18726.0
SA95,4500,14134.0
SA95,4500,14137.0
SA95,4500,14511.0
SA95,4500,16116.0
SA95,4500,16171.0
SA95,4500,16683.0
SA95,4500,17118.0
SA95,4500,17212.0
SA95,4500,17738.0
SA95,4500,30762.0
SA95,5000,13846.0
SA95,5000,14160.0
SA95,5000,16220.0
SA95,5000,17261.0
SA95,5000,17268.0
SA95,5000,17778.0
SA95,5000,25961.0
SA95,5000,26748.0
SA95,5000,32409.0
SA95,5000,35695.0
MIMIC50,1,3243.0
MIMIC50,1,3357.0
MIMIC50,1,3436.0
MIMIC50,1,3851.0
MIMIC50,1,3864.0
MIMIC50,1,4105.0
MIMIC50,1,4130.0
MIMIC50,1,4282.0
MIMIC50,1,4453.0
MIMIC50,1,5944.0
MIMIC50,500,216125.0
MIMIC50,500,217951.0
MIMIC50,500,225573.0
MIMIC50,500,227545.0
MIMIC50,500,229940.0
MIMIC50,500,243206.0
MIMIC50,500,244532.0
MIMIC50,500,246442.0
MIMIC50,500,248167.0
MIMIC50,500,248821.0
MIMIC50,1000,416138.0
MIMIC50,1000,436362.0
MIMIC50,1000,439450.0
MIMIC50,1000,442709.0
MIMIC50,1000,454379.0
MIMIC50,1000,461690.0
MIMIC50,1000,462823.0
MIMIC50,1000,462969.0
MIMIC50,1000,473393.0
MIMIC50,1000,490924.0
MIMIC50,1500,645984.0
MIMIC50,1500,650381.0
MIMIC50,1500,656324.0
MIMIC50,1500,657588.0
MIMIC50,1500,658101.0
MIMIC50,1500,658863.0
MIMIC50,1500,665336.0
MIMIC50,1500,670348.0
MIMIC50,1500,682993.0
MIMIC50,1500,692181.0
MIMIC50,2000,821695.0
MIMIC50,2000,827323.0
MIMIC50,2000,830964.0
MIMIC50,2000,838116.0
MIMIC50,2000,838865.0
MIMIC50,2000,858826.0
MIMIC50,2000,877257.0
MIMIC50,2000,878582.0
MIMIC50,2000,884934.0
MIMIC50,2000,898283.0
MIMIC50,2500,1013284.0
MIMIC50,2500,1022295.0
MIMIC50,2500,1022922.0
MIMIC50,2500,1026673.0
MIMIC50,2500,1036070.0
MIMIC50,2500,1038367.0
MIMIC50,2500,1056063.0
MIMIC50,2500,1056840.0
MIMIC50,2500,1064782.0
MIMIC50,2500,998747.0
MIMIC50,3000,1142188.0
MIMIC50,3000,1143505.0
MIMIC50,3000,1152972.0
MIMIC50,3000,1154779.0
MIMIC50,3000,1157206.0
MIMIC50,3000,1161360.0
MIMIC50,3000,1166624.0
MIMIC50,3000,1167485.0
MIMIC50,3000,1186484.0
MIMIC50,3000,1203763.0
MIMIC50,3500,1240682.0
MIMIC50,3500,1242377.0
MIMIC50,3500,1291210.0
MIMIC50,3500,1295263.0
MIMIC50,3500,1297106.0
MIMIC50,3500,1303220.0
MIMIC50,3500,1325738.0
MIMIC50,3500,1330983.0
MIMIC50,3500,1333803.0
MIMIC50,3500,1341788.0
MIMIC50,4000,1393897.0
MIMIC50,4000,1418565.0
MIMIC50,4000,1418789.0
MIMIC50,4000,1424968.0
MIMIC50,4000,1443661.0
