algorithm,iterations,time
RHC,4500,6121.0
RHC,4500,6504.0
RHC,4500,7328.0
RHC,4500,7694.0
RHC,4500,8186.0
RHC,4500,8598.0
RHC,5000,3481.0
RHC,5000,4350.0
RHC,5000,5890.0
RHC,5000,7982.0
RHC,5000,8037.0
RHC,5000,9018.0
RHC,5000,9144.0
RHC,5000,9202.0
RHC,5000,9319.0
RHC,5000,9893.0
SA55,1,0.0
SA55,1,0.0
SA55,1,0.0
SA55,1,0.0
SA55,1,0.0
SA55,1,0.0
SA55,1,0.0
SA55,1,1.0
SA55,1,1.0
SA55,1,1.0
SA55,500,101.0
SA55,500,1181.0
SA55,500,1231.0
SA55,500,1415.0
SA55,500,151.0
SA55,500,1586.0
SA55,500,38.0
SA55,500,466.0
SA55,500,691.0
SA55,500,988.0
SA55,1000,1495.0
SA55,1000,1669.0
SA55,1000,1677.0
SA55,1000,1690.0
SA55,1000,19.0
SA55,1000,2126.0
SA55,1000,670.0
SA55,1000,704.0
SA55,1000,772.0
SA55,1000,806.0
SA55,1500,1150.0
SA55,1500,1157.0
SA55,1500,1407.0
SA55,1500,1446.0
SA55,1500,1568.0
SA55,1500,1596.0
SA55,1500,1597.0
SA55,1500,2739.0
SA55,1500,832.0
SA55,1500,878.0
SA55,2000,1037.0
SA55,2000,1047.0
SA55,2000,1749.0
SA55,2000,1767.0
SA55,2000,2375.0
SA55,2000,2574.0
SA55,2000,3334.0
SA55,2000,4309.0
SA55,2000,4813.0
SA55,2000,5057.0
SA55,2500,1861.0
SA55,2500,2078.0
SA55,2500,2257.0
SA55,2500,2454.0
SA55,2500,3692.0
SA55,2500,4076.0
SA55,2500,4398.0
SA55,2500,4503.0
SA55,2500,6462.0
SA55,2500,695.0
SA55,3000,2482.0
SA55,3000,2826.0
SA55,3000,3532.0
SA55,3000,3903.0
SA55,3000,4242.0
SA55,3000,4405.0
SA55,3000,6745.0
SA55,3000,6860.0
SA55,3000,7101.0
SA55,3000,7298.0
SA55,3500,1931.0
SA55,3500,2265.0
SA55,3500,2428.0
SA55,3500,2537.0
SA55,3500,3249.0
SA55,3500,5499.0
SA55,3500,5636.0
SA55,3500,5759.0
SA55,3500,6079.0
SA55,3500,7398.0
SA55,4000,3021.0
SA55,4000,4277.0
SA55,4000,5849.0
SA55,4000,6581.0
SA55,4000,7035.0
SA55,4000,8084.0
SA55,4000,8361.0
SA55,4000,8607.0
SA55,4000,8907.0
SA55,4000,9005.0
SA55,4500,10021.0
SA55,4500,4215.0
SA55,4500,4973.0
SA55,4500,5865.0
SA55,4500,6102.0
SA55,4500,6436.0
SA55,4500,6664.0
SA55,4500,8466.0
SA55,4500,8653.0
SA55,4500,8769.0
SA55,5000,12407.0
SA55,5000,12558.0
SA55,5000,5043.0
SA55,5000,7949.0
SA55,5000,8075.0
SA55,5000,8276.0
SA55,5000,8411.0
SA55,5000,8886.0
SA55,5000,9058.0
SA55,5000,9496.0
SA75,1,0.0
SA75,1,0.0
SA75,1,0.0
SA75,1,0.0
SA75,1,0.0
SA75,1,0.0
SA75,1,1.0
SA75,1,1.0
SA75,1,255.0
SA75,1,52.0
SA75,500,1039.0
SA75,500,1175.0
SA75,500,1244.0
SA75,500,1727.0
SA75,500,233.0
SA75,500,645.0
SA75,500,653.0
SA75,500,686.0
SA75,500,76.0
SA75,500,966.0
SA75,1000,14.0
SA75,1000,1511.0
SA75,1000,1562.0
SA75,1000,17.0
SA75,1000,1873.0
SA75,1000,1890.0
SA75,1000,1941.0
SA75,1000,2295.0
SA75,1000,310.0
SA75,1000,3578.0
SA75,1500,1097.0
SA75,1500,1249.0
SA75,1500,1423.0
SA75,1500,1431.0
SA75,1500,1603.0
SA75,1500,1987.0
SA75,1500,28.0
SA75,1500,2828.0
SA75,1500,3600.0
SA75,1500,971.0
SA75,2000,1375.0
SA75,2000,1430.0
SA75,2000,1793.0
SA75,2000,2312.0
SA75,2000,2620.0
SA75,2000,2825.0
SA75,2000,3213.0
SA75,2000,3244.0
SA75,2000,6174.0
SA75,2000,858.0
SA75,2500,1260.0
SA75,2500,1421.0
SA75,2500,1519.0
SA75,2500,2226.0
SA75,2500,2311.0
SA75,2500,2632.0
SA75,2500,2858.0
SA75,2500,4708.0
SA75,2500,4862.0
SA75,2500,692.0
SA75,3000,1164.0
SA75,3000,177.0
SA75,3000,2187.0
SA75,3000,2220.0
SA75,3000,2705.0
